slug,marque,modele,année,prix_min,prix_max,prix_moy,confidence
skoda-roomster,Skoda,Roomster,2015,7310,9890,8600,100
skoda-roomster,Skoda,Roomster,2014,6290,8510,7400,100
skoda-roomster,Skoda,Roomster,2013,5355,7245,6300,100
skoda-roomster,Skoda,Roomster,2012,4590,6210,5400,100
skoda-roomster,Skoda,Roomster,2011,3910,5290,4600,100
skoda-roomster,Skoda,Roomster,2010,3315,4485,3900,100
skoda-roomster,Skoda,Roomster,2009,2635,3565,3100,100
skoda-roomster,Skoda,Roomster,2008,2210,2990,2600,100
skoda-roomster,Skoda,Roomster,2007,1870,2530,2200,100
skoda-roomster,Skoda,Roomster,2006,1530,2070,1800,100
skoda-scala,Skoda,Scala,2026,24225,32775,28500,100
skoda-scala,Skoda,Scala,2025,22270,30130,26200,100
skoda-scala,Skoda,Scala,2024,20230,27370,23800,100
skoda-scala,Skoda,Scala,2023,17340,23460,20400,100
skoda-scala,Skoda,Scala,2022,15470,20930,18200,100
skoda-scala,Skoda,Scala,2021,13430,18170,15800,100
skoda-scala,Skoda,Scala,2020,11475,15525,13500,100
skoda-scala,Skoda,Scala,2019,10030,13570,11800,100
skoda-superb,Skoda,Superb,2026,48280,65320,56800,100
skoda-superb,Skoda,Superb,2025,43520,58880,51200,100
skoda-superb,Skoda,Superb,2024,37825,51175,44500,100
skoda-superb,Skoda,Superb,2023,32130,43470,37800,100
skoda-superb,Skoda,Superb,2022,28390,38410,33400,100
skoda-superb,Skoda,Superb,2021,24820,33580,29200,100
skoda-superb,Skoda,Superb,2020,21930,29670,25800,100
skoda-superb,Skoda,Superb,2019,19125,25875,22500,100
skoda-superb,Skoda,Superb,2018,16915,22885,19900,100
skoda-superb,Skoda,Superb,2017,15130,20470,17800,100
skoda-superb,Skoda,Superb,2016,13175,17825,15500,100
skoda-superb,Skoda,Superb,2015,11730,15870,13800,100
skoda-superb,Skoda,Superb,2014,9775,13225,11500,100
skoda-superb,Skoda,Superb,2013,8330,11270,9800,100
skoda-superb,Skoda,Superb,2012,7140,9660,8400,100
skoda-superb,Skoda,Superb,2011,6120,8280,7200,100
skoda-superb,Skoda,Superb,2010,5185,7015,6100,100
skoda-superb,Skoda,Superb,2009,4420,5980,5200,100
skoda-superb,Skoda,Superb,2008,3825,5175,4500,100
skoda-superb,Skoda,Superb,2007,3060,4140,3600,100
skoda-superb,Skoda,Superb,2006,2720,3680,3200,100
skoda-superb,Skoda,Superb,2005,2380,3220,2800,100
skoda-superb,Skoda,Superb,2004,2040,2760,2400,100
skoda-superb,Skoda,Superb,2003,1785,2415,2100,100
skoda-superb,Skoda,Superb,2002,1530,2070,1800,100
skoda-yeti,Skoda,Yeti,2017,13090,17710,15400,100
skoda-yeti,Skoda,Yeti,2016,11560,15640,13600,100
skoda-yeti,Skoda,Yeti,2015,10115,13685,11900,100
skoda-yeti,Skoda,Yeti,2014,8670,11730,10200,100
skoda-yeti,Skoda,Yeti,2013,7310,9890,8600,100
skoda-yeti,Skoda,Yeti,2012,6035,8165,7100,100
skoda-yeti,Skoda,Yeti,2011,5270,7130,6200,100
skoda-yeti,Skoda,Yeti,2010,4590,6210,5400,100
skoda-yeti,Skoda,Yeti,2009,4080,5520,4800,100
suzuki-jimny,Suzuki,Jimny,2026,29750,40250,35000,100
suzuki-jimny,Suzuki,Jimny,2025,28475,38525,33500,100
suzuki-jimny,Suzuki,Jimny,2024,26350,35650,31000,100
suzuki-jimny,Suzuki,Jimny,2023,25075,33925,29500,100
suzuki-jimny,Suzuki,Jimny,2022,23970,32430,28200,100
suzuki-jimny,Suzuki,Jimny,2021,23375,31625,27500,100
suzuki-jimny,Suzuki,Jimny,2020,26350,35650,31000,100
suzuki-jimny,Suzuki,Jimny,2019,27625,37375,32500,100
suzuki-jimny,Suzuki,Jimny,2018,15725,21275,18500,100
suzuki-jimny,Suzuki,Jimny,2017,14365,19435,16900,100
suzuki-jimny,Suzuki,Jimny,2016,13260,17940,15600,100
suzuki-jimny,Suzuki,Jimny,2015,12240,16560,14400,100
suzuki-jimny,Suzuki,Jimny,2014,11220,15180,13200,100
suzuki-jimny,Suzuki,Jimny,2013,10285,13915,12100,100
suzuki-jimny,Suzuki,Jimny,2012,9520,12880,11200,100
suzuki-jimny,Suzuki,Jimny,2011,8840,11960,10400,100
suzuki-jimny,Suzuki,Jimny,2010,8160,11040,9600,100
suzuki-jimny,Suzuki,Jimny,2009,7565,10235,8900,100
suzuki-jimny,Suzuki,Jimny,2008,7140,9660,8400,100
suzuki-jimny,Suzuki,Jimny,2007,6715,9085,7900,100
suzuki-jimny,Suzuki,Jimny,2006,6205,8395,7300,100
suzuki-jimny,Suzuki,Jimny,2005,5695,7705,6700,100
suzuki-jimny,Suzuki,Jimny,2004,5270,7130,6200,100
suzuki-jimny,Suzuki,Jimny,2003,4930,6670,5800,100
suzuki-jimny,Suzuki,Jimny,2002,4590,6210,5400,100
suzuki-jimny,Suzuki,Jimny,2001,4335,5865,5100,100
suzuki-jimny,Suzuki,Jimny,2000,4080,5520,4800,100
suzuki-swift,Suzuki,Swift,2026,19125,25875,22500,100
suzuki-swift,Suzuki,Swift,2025,17680,23920,20800,100
suzuki-swift,Suzuki,Swift,2024,16065,21735,18900,100
suzuki-swift,Suzuki,Swift,2023,14790,20010,17400,100
suzuki-swift,Suzuki,Swift,2022,13685,18515,16100,100
suzuki-swift,Suzuki,Swift,2021,12665,17135,14900,100
suzuki-swift,Suzuki,Swift,2020,11730,15870,13800,100
suzuki-swift,Suzuki,Swift,2019,10710,14490,12600,100
suzuki-swift,Suzuki,Swift,2018,9690,13110,11400,100
suzuki-swift,Suzuki,Swift,2017,8670,11730,10200,100
suzuki-swift,Suzuki,Swift,2016,7735,10465,9100,100
suzuki-swift,Suzuki,Swift,2015,6970,9430,8200,100
suzuki-swift,Suzuki,Swift,2014,6205,8395,7300,100
suzuki-swift,Suzuki,Swift,2013,5525,7475,6500,100
suzuki-swift,Suzuki,Swift,2012,4930,6670,5800,100
suzuki-swift,Suzuki,Swift,2011,4335,5865,5100,100
suzuki-swift,Suzuki,Swift,2010,3740,5060,4400,100
suzuki-swift,Suzuki,Swift,2009,3145,4255,3700,100
suzuki-swift,Suzuki,Swift,2008,2720,3680,3200,100
suzuki-swift,Suzuki,Swift,2007,2380,3220,2800,100
suzuki-swift,Suzuki,Swift,2006,2040,2760,2400,100
suzuki-swift,Suzuki,Swift,2005,1785,2415,2100,100
suzuki-vitara,Suzuki,Vitara,2026,25075,33925,29500,100
suzuki-vitara,Suzuki,Vitara,2025,23120,31280,27200,100
suzuki-vitara,Suzuki,Vitara,2024,21165,28635,24900,100
suzuki-vitara,Suzuki,Vitara,2023,19380,26220,22800,100
suzuki-vitara,Suzuki,Vitara,2022,17765,24035,20900,100
suzuki-vitara,Suzuki,Vitara,2021,15980,21620,18800,100
suzuki-vitara,Suzuki,Vitara,2020,14365,19435,16900,100
suzuki-vitara,Suzuki,Vitara,2019,12580,17020,14800,100
suzuki-vitara,Suzuki,Vitara,2018,11220,15180,13200,100
suzuki-vitara,Suzuki,Vitara,2017,10115,13685,11900,100
suzuki-vitara,Suzuki,Vitara,2016,9180,12420,10800,100
suzuki-vitara,Suzuki,Vitara,2015,8330,11270,9800,100
suzuki-vitara,Suzuki,Vitara,2005,3570,4830,4200,100
suzuki-vitara,Suzuki,Vitara,2004,3740,5060,4400,100
suzuki-vitara,Suzuki,Vitara,2003,3910,5290,4600,100
suzuki-vitara,Suzuki,Vitara,2002,4165,5635,4900,100
suzuki-vitara,Suzuki,Vitara,2001,4420,5980,5200,100
suzuki-vitara,Suzuki,Vitara,2000,4675,6325,5500,100
suzuki-vitara,Suzuki,Vitara,1999,4930,6670,5800,100
suzuki-vitara,Suzuki,Vitara,1998,5270,7130,6200,100
suzuki-vitara,Suzuki,Vitara,1997,6375,8625,7500,100
suzuki-vitara,Suzuki,Vitara,1996,6120,8280,7200,100
suzuki-vitara,Suzuki,Vitara,1995,5780,7820,6800,100
suzuki-vitara,Suzuki,Vitara,1994,5525,7475,6500,100
suzuki-vitara,Suzuki,Vitara,1993,5355,7245,6300,100
suzuki-vitara,Suzuki,Vitara,1992,5185,7015,6100,100
suzuki-vitara,Suzuki,Vitara,1991,4930,6670,5800,100
suzuki-vitara,Suzuki,Vitara,1990,4760,6440,5600,100
suzuki-vitara,Suzuki,Vitara,1989,4590,6210,5400,100
suzuki-vitara,Suzuki,Vitara,1988,4420,5980,5200,100
tesla-model-x,Tesla,Model X,2026,105825,143175,124500,100
tesla-model-x,Tesla,Model X,2025,95200,128800,112000,100
tesla-model-x,Tesla,Model X,2024,83640,113160,98400,100
tesla-model-x,Tesla,Model X,2023,74120,100280,87200,100
tesla-model-x,Tesla,Model X,2022,65025,87975,76500,100
tesla-model-x,Tesla,Model X,2021,51850,70150,61000,100
tesla-model-x,Tesla,Model X,2020,45815,61985,53900,100
tesla-model-x,Tesla,Model X,2019,40375,54625,47500,100
tesla-model-x,Tesla,Model X,2018,35020,47380,41200,100
tesla-model-x,Tesla,Model X,2017,30430,41170,35800,100
tesla-model-x,Tesla,Model X,2016,26775,36225,31500,100
toyota-yaris,Toyota,Yaris,2026,24225,32775,28500,100
toyota-yaris,Toyota,Yaris,2025,22780,30820,26800,100
toyota-yaris,Toyota,Yaris,2024,20825,28175,24500,100
toyota-yaris,Toyota,Yaris,2023,19380,26220,22800,100
toyota-yaris,Toyota,Yaris,2022,17850,24150,21000,100
toyota-yaris,Toyota,Yaris,2021,16320,22080,19200,100
toyota-yaris,Toyota,Yaris,2020,14875,20125,17500,100
toyota-yaris,Toyota,Yaris,2019,13430,18170,15800,100
toyota-yaris,Toyota,Yaris,2018,12325,16675,14500,100
toyota-yaris,Toyota,Yaris,2017,11220,15180,13200,100
toyota-yaris,Toyota,Yaris,2016,10030,13570,11800,100
toyota-yaris,Toyota,Yaris,2015,8925,12075,10500,100
toyota-yaris,Toyota,Yaris,2014,7990,10810,9400,100
toyota-yaris,Toyota,Yaris,2013,7225,9775,8500,100
toyota-yaris,Toyota,Yaris,2012,6630,8970,7800,100
toyota-yaris,Toyota,Yaris,2011,5355,7245,6300,100
toyota-yaris,Toyota,Yaris,2010,4760,6440,5600,100
toyota-yaris,Toyota,Yaris,2009,4250,5750,5000,100
toyota-yaris,Toyota,Yaris,2008,3825,5175,4500,100
toyota-yaris,Toyota,Yaris,2007,3485,4715,4100,100
toyota-yaris,Toyota,Yaris,2006,3060,4140,3600,100
toyota-yaris,Toyota,Yaris,2005,2720,3680,3200,100
toyota-yaris,Toyota,Yaris,2004,2380,3220,2800,100
toyota-yaris,Toyota,Yaris,2003,2040,2760,2400,100
toyota-yaris,Toyota,Yaris,2002,1785,2415,2100,100
toyota-yaris,Toyota,Yaris,2001,1615,2185,1900,100
toyota-yaris,Toyota,Yaris,2000,1445,1955,1700,100
toyota-yaris,Toyota,Yaris,1999,1275,1725,1500,100
toyota-auris,Toyota,Auris,2019,16575,22425,19500,100
toyota-auris,Toyota,Auris,2018,14620,19780,17200,100
toyota-auris,Toyota,Auris,2017,12750,17250,15000,100
toyota-auris,Toyota,Auris,2016,11220,15180,13200,100
toyota-auris,Toyota,Auris,2015,9775,13225,11500,100
toyota-auris,Toyota,Auris,2014,8330,11270,9800,100
toyota-auris,Toyota,Auris,2013,7225,9775,8500,100
toyota-auris,Toyota,Auris,2012,5525,7475,6500,100
toyota-auris,Toyota,Auris,2011,4930,6670,5800,100
toyota-auris,Toyota,Auris,2010,4420,5980,5200,100
toyota-auris,Toyota,Auris,2009,3485,4715,4100,100
toyota-auris,Toyota,Auris,2008,3060,4140,3600,100
toyota-auris,Toyota,Auris,2007,2720,3680,3200,100
toyota-avensis,Toyota,Avensis,2018,12325,16675,14500,100
toyota-avensis,Toyota,Avensis,2017,11220,15180,13200,100
toyota-avensis,Toyota,Avensis,2016,10030,13570,11800,100
toyota-avensis,Toyota,Avensis,2015,8925,12075,10500,100
toyota-avensis,Toyota,Avensis,2014,7480,10120,8800,100
toyota-avensis,Toyota,Avensis,2013,6375,8625,7500,100
toyota-avensis,Toyota,Avensis,2012,5440,7360,6400,100
toyota-avensis,Toyota,Avensis,2011,4675,6325,5500,100
toyota-avensis,Toyota,Avensis,2010,4080,5520,4800,100
toyota-avensis,Toyota,Avensis,2009,3570,4830,4200,100
toyota-avensis,Toyota,Avensis,2008,3060,4140,3600,100
toyota-avensis,Toyota,Avensis,2007,2635,3565,3100,100
toyota-avensis,Toyota,Avensis,2006,2295,3105,2700,100
toyota-avensis,Toyota,Avensis,2005,1955,2645,2300,100
toyota-avensis,Toyota,Avensis,2004,1700,2300,2000,100
toyota-avensis,Toyota,Avensis,2003,1445,1955,1700,100
toyota-avensis,Toyota,Avensis,2002,1190,1610,1400,100
toyota-avensis,Toyota,Avensis,2001,1020,1380,1200,100
toyota-avensis,Toyota,Avensis,2000,850,1150,1000,100
toyota-avensis,Toyota,Avensis,1999,765,1035,900,100
toyota-avensis,Toyota,Avensis,1998,723,977,850,100
toyota-avensis,Toyota,Avensis,1997,680,920,800,100
toyota-aygo-x,Toyota,Aygo X,2026,16320,22080,19200,100
toyota-aygo-x,Toyota,Aygo X,2025,14790,20010,17400,100
toyota-aygo-x,Toyota,Aygo X,2024,13260,17940,15600,100
toyota-aygo-x,Toyota,Aygo X,2023,11815,15985,13900,100
toyota-aygo-x,Toyota,Aygo X,2022,10540,14260,12400,100
toyota-corolla,Toyota,Corolla,2026,32725,44275,38500,100
toyota-corolla,Toyota,Corolla,2025,29580,40020,34800,100
toyota-corolla,Toyota,Corolla,2024,26520,35880,31200,100
toyota-corolla,Toyota,Corolla,2023,23375,31625,27500,100
toyota-corolla,Toyota,Corolla,2022,20570,27830,24200,100
toyota-corolla,Toyota,Corolla,2021,18530,25070,21800,100
toyota-corolla,Toyota,Corolla,2020,16575,22425,19500,100
toyota-corolla,Toyota,Corolla,2019,15130,20470,17800,100
toyota-corolla,Toyota,Corolla,2007,4420,5980,5200,100
toyota-corolla,Toyota,Corolla,2006,3995,5405,4700,100
toyota-corolla,Toyota,Corolla,2005,3570,4830,4200,100
toyota-corolla,Toyota,Corolla,2004,3230,4370,3800,100
toyota-corolla,Toyota,Corolla,2003,2890,3910,3400,100
toyota-corolla,Toyota,Corolla,2002,2635,3565,3100,100
toyota-corolla,Toyota,Corolla,2001,2295,3105,2700,100
toyota-corolla,Toyota,Corolla,2000,2125,2875,2500,100
toyota-corolla,Toyota,Corolla,1999,1955,2645,2300,100
toyota-corolla,Toyota,Corolla,1998,1785,2415,2100,100
toyota-corolla,Toyota,Corolla,1997,1615,2185,1900,100
toyota-corolla,Toyota,Corolla,1996,1530,2070,1800,100
toyota-corolla,Toyota,Corolla,1995,1445,1955,1700,100
toyota-corolla,Toyota,Corolla,1994,1360,1840,1600,100
toyota-corolla,Toyota,Corolla,1993,1275,1725,1500,100
toyota-corolla,Toyota,Corolla,1992,1190,1610,1400,100
toyota-corolla-cross,Toyota,Corolla Cross,2026,34680,46920,40800,100
toyota-corolla-cross,Toyota,Corolla Cross,2025,31365,42435,36900,100
toyota-corolla-cross,Toyota,Corolla Cross,2024,28220,38180,33200,100
toyota-corolla-cross,Toyota,Corolla Cross,2023,25840,34960,30400,100
toyota-corolla-cross,Toyota,Corolla Cross,2022,23630,31970,27800,100
toyota-corolla-verso,Toyota,Corolla Verso,2009,5695,7705,6700,100
toyota-corolla-verso,Toyota,Corolla Verso,2008,5015,6785,5900,100
toyota-corolla-verso,Toyota,Corolla Verso,2007,4335,5865,5100,100
toyota-corolla-verso,Toyota,Corolla Verso,2006,3655,4945,4300,100
toyota-corolla-verso,Toyota,Corolla Verso,2005,3060,4140,3600,100
toyota-corolla-verso,Toyota,Corolla Verso,2004,2465,3335,2900,100
toyota-corolla-verso,Toyota,Corolla Verso,2003,2040,2760,2400,100
toyota-corolla-verso,Toyota,Corolla Verso,2002,1785,2415,2100,100
toyota-corolla-verso,Toyota,Corolla Verso,2001,1530,2070,1800,100
toyota-gr86,Toyota,GR86,2025,45475,61525,53500,100
toyota-gr86,Toyota,GR86,2024,41820,56580,49200,100
toyota-gr86,Toyota,GR86,2023,36975,50025,43500,100
toyota-gr86,Toyota,GR86,2022,33830,45770,39800,100
toyota-proace,Toyota,ProAce,2026,39100,52900,46000,100
toyota-proace,Toyota,ProAce,2025,36125,48875,42500,100
toyota-proace,Toyota,ProAce,2024,33065,44735,38900,100
toyota-proace,Toyota,ProAce,2023,29070,39330,34200,100
toyota-proace,Toyota,ProAce,2022,25925,35075,30500,100
toyota-proace,Toyota,ProAce,2021,22780,30820,26800,100
toyota-proace,Toyota,ProAce,2020,19890,26910,23400,100
toyota-proace,Toyota,ProAce,2019,17765,24035,20900,100
toyota-proace,Toyota,ProAce,2018,15725,21275,18500,100
toyota-proace,Toyota,ProAce,2017,13770,18630,16200,100
toyota-proace,Toyota,ProAce,2016,11730,15870,13800,100
toyota-proace,Toyota,ProAce,2015,8840,11960,10400,100
toyota-proace,Toyota,ProAce,2014,7735,10465,9100,100
toyota-proace,Toyota,ProAce,2013,6970,9430,8200,100
toyota-rav-4,Toyota,RAV 4,2026,46325,62675,54500,100
toyota-rav-4,Toyota,RAV 4,2025,43520,58880,51200,100
toyota-rav-4,Toyota,RAV 4,2024,39780,53820,46800,100
toyota-rav-4,Toyota,RAV 4,2023,35275,47725,41500,100
toyota-rav-4,Toyota,RAV 4,2022,31620,42780,37200,100
toyota-rav-4,Toyota,RAV 4,2021,28815,38985,33900,100
toyota-rav-4,Toyota,RAV 4,2020,25925,35075,30500,100
toyota-rav-4,Toyota,RAV 4,2019,23630,31970,27800,100
toyota-rav-4,Toyota,RAV 4,2018,20825,28175,24500,100
toyota-rav-4,Toyota,RAV 4,2017,18785,25415,22100,100
toyota-rav-4,Toyota,RAV 4,2016,16830,22770,19800,100
toyota-rav-4,Toyota,RAV 4,2015,14790,20010,17400,100
toyota-rav-4,Toyota,RAV 4,2014,12920,17480,15200,100
toyota-rav-4,Toyota,RAV 4,2013,11475,15525,13500,100
toyota-rav-4,Toyota,RAV 4,2012,10115,13685,11900,100
toyota-rav-4,Toyota,RAV 4,2011,9180,12420,10800,100
toyota-rav-4,Toyota,RAV 4,2010,8415,11385,9900,100
toyota-rav-4,Toyota,RAV 4,2009,7735,10465,9100,100
toyota-rav-4,Toyota,RAV 4,2008,7140,9660,8400,100
toyota-rav-4,Toyota,RAV 4,2007,6630,8970,7800,100
toyota-rav-4,Toyota,RAV 4,2006,6035,8165,7100,100
toyota-rav-4,Toyota,RAV 4,2005,5440,7360,6400,100
toyota-rav-4,Toyota,RAV 4,2004,5015,6785,5900,100
toyota-rav-4,Toyota,RAV 4,2003,4675,6325,5500,100
toyota-rav-4,Toyota,RAV 4,2002,4420,5980,5200,100
toyota-rav-4,Toyota,RAV 4,2001,4165,5635,4900,100
toyota-rav-4,Toyota,RAV 4,2000,3910,5290,4600,100
toyota-rav-4,Toyota,RAV 4,1999,3570,4830,4200,100
toyota-rav-4,Toyota,RAV 4,1998,3230,4370,3800,100
toyota-rav-4,Toyota,RAV 4,1997,2975,4025,3500,100
toyota-rav-4,Toyota,RAV 4,1996,2805,3795,3300,100
toyota-rav-4,Toyota,RAV 4,1995,2635,3565,3100,100
toyota-rav-4,Toyota,RAV 4,1994,2380,3220,2800,100
toyota-supra,Toyota,Supra,2026,66470,89930,78200,100
toyota-supra,Toyota,Supra,2025,63325,85675,74500,100
toyota-supra,Toyota,Supra,2024,57800,78200,68000,100
toyota-supra,Toyota,Supra,2023,52275,70725,61500,100
toyota-supra,Toyota,Supra,2022,46920,63480,55200,100
toyota-supra,Toyota,Supra,2021,42330,57270,49800,100
toyota-supra,Toyota,Supra,2020,39525,53475,46500,100
toyota-supra,Toyota,Supra,2019,41565,56235,48900,100
toyota-highlander,Toyota,Highlander,2026,62730,84870,73800,100
toyota-highlander,Toyota,Highlander,2025,58225,78775,68500,100
toyota-highlander,Toyota,Highlander,2024,52020,70380,61200,100
toyota-highlander,Toyota,Highlander,2023,46325,62675,54500,100
toyota-highlander,Toyota,Highlander,2022,39780,53820,46800,100
toyota-highlander,Toyota,Highlander,2021,35020,47380,41200,100
toyota-iq,Toyota,iQ,2015,8330,11270,9800,100
toyota-iq,Toyota,iQ,2014,7310,9890,8600,100
toyota-iq,Toyota,iQ,2013,6375,8625,7500,100
toyota-iq,Toyota,iQ,2012,5610,7590,6600,100
toyota-iq,Toyota,iQ,2011,4930,6670,5800,100
toyota-iq,Toyota,iQ,2010,4335,5865,5100,100
toyota-iq,Toyota,iQ,2009,3910,5290,4600,100
toyota-iq,Toyota,iQ,2008,3570,4830,4200,100
toyota-land-cruiser,Toyota,Land Cruiser,2026,80750,109250,95000,100
toyota-land-cruiser,Toyota,Land Cruiser,2025,75650,102350,89000,100
toyota-land-cruiser,Toyota,Land Cruiser,2024,69700,94300,82000,100
toyota-land-cruiser,Toyota,Land Cruiser,2023,62900,85100,74000,100
toyota-land-cruiser,Toyota,Land Cruiser,2022,57800,78200,68000,100
toyota-land-cruiser,Toyota,Land Cruiser,2021,52700,71300,62000,100
toyota-land-cruiser,Toyota,Land Cruiser,2020,47600,64400,56000,100
toyota-land-cruiser,Toyota,Land Cruiser,2019,43350,58650,51000,100
toyota-land-cruiser,Toyota,Land Cruiser,2018,39525,53475,46500,100
toyota-land-cruiser,Toyota,Land Cruiser,2017,35700,48300,42000,100
toyota-land-cruiser,Toyota,Land Cruiser,2016,32300,43700,38000,100
toyota-land-cruiser,Toyota,Land Cruiser,2015,29325,39675,34500,100
toyota-land-cruiser,Toyota,Land Cruiser,2014,26350,35650,31000,100
toyota-land-cruiser,Toyota,Land Cruiser,2013,23800,32200,28000,100
toyota-land-cruiser,Toyota,Land Cruiser,2012,21675,29325,25500,100
toyota-land-cruiser,Toyota,Land Cruiser,2011,19550,26450,23000,100
toyota-land-cruiser,Toyota,Land Cruiser,2010,18275,24725,21500,100
toyota-land-cruiser,Toyota,Land Cruiser,2009,15725,21275,18500,100
toyota-land-cruiser,Toyota,Land Cruiser,2008,14450,19550,17000,100
toyota-land-cruiser,Toyota,Land Cruiser,2007,13770,18630,16200,100
toyota-land-cruiser,Toyota,Land Cruiser,2006,13175,17825,15500,100
toyota-land-cruiser,Toyota,Land Cruiser,2005,12580,17020,14800,100
toyota-land-cruiser,Toyota,Land Cruiser,2004,11900,16100,14000,100
toyota-land-cruiser,Toyota,Land Cruiser,2003,11220,15180,13200,100
toyota-land-cruiser,Toyota,Land Cruiser,2002,10625,14375,12500,100
toyota-land-cruiser,Toyota,Land Cruiser,2001,10030,13570,11800,100
toyota-land-cruiser,Toyota,Land Cruiser,2000,9350,12650,11000,100
toyota-land-cruiser,Toyota,Land Cruiser,1999,8670,11730,10200,100
toyota-land-cruiser,Toyota,Land Cruiser,1998,8075,10925,9500,100
toyota-land-cruiser,Toyota,Land Cruiser,1990,15725,21275,18500,100
toyota-land-cruiser,Toyota,Land Cruiser,1989,16320,22080,19200,100
toyota-land-cruiser,Toyota,Land Cruiser,1988,16830,22770,19800,100
toyota-land-cruiser,Toyota,Land Cruiser,1987,17425,23575,20500,100
toyota-land-cruiser,Toyota,Land Cruiser,1986,17850,24150,21000,100
toyota-land-cruiser,Toyota,Land Cruiser,1985,18700,25300,22000,100
toyota-land-cruiser,Toyota,Land Cruiser,1984,28900,39100,34000,100
toyota-land-cruiser,Toyota,Land Cruiser,1983,27625,37375,32500,100
toyota-land-cruiser,Toyota,Land Cruiser,1982,26350,35650,31000,100
toyota-land-cruiser,Toyota,Land Cruiser,1981,25075,33925,29500,100
toyota-land-cruiser,Toyota,Land Cruiser,1980,23800,32200,28000,100
toyota-land-cruiser,Toyota,Land Cruiser,1979,20825,28175,24500,100
toyota-verso,Toyota,Verso,2018,14790,20010,17400,100
toyota-verso,Toyota,Verso,2017,12920,17480,15200,100
toyota-verso,Toyota,Verso,2016,11390,15410,13400,100
toyota-verso,Toyota,Verso,2015,10030,13570,11800,100
toyota-verso,Toyota,Verso,2014,8670,11730,10200,100
toyota-verso,Toyota,Verso,2013,7480,10120,8800,100
toyota-verso,Toyota,Verso,2012,6035,8165,7100,100
toyota-verso,Toyota,Verso,2011,5270,7130,6200,100
toyota-verso,Toyota,Verso,2010,4505,6095,5300,100
toyota-verso,Toyota,Verso,2009,3910,5290,4600,100
